,week,Age,cases
1663,28,72,23
1664,28,73,35
1665,28,74,23
1666,28,75,21
1667,28,76,15
1668,28,77,15
1669,28,78,13
1670,28,79,19
1671,28,80,11
1672,28,81,13
1673,28,82,8
1674,28,83,12
1675,28,84,9
1676,28,85,5
1677,28,86,7
1678,28,87,11
1679,28,88,11
1680,28,89,9
1681,28,90,6
1682,28,91,2
1683,28,92,3
1684,28,93,1
1685,28,94,3
1686,28,95,2
1687,28,96,0
1688,28,97,1
1689,28,98,0
1690,28,99,2
1691,28,100,1
1692,29,0,0
1693,29,19,0
1694,29,23,0
1695,29,29,1
1696,29,30,1
1697,29,32,1
1698,29,33,0
1699,29,37,1
1700,29,38,1
1701,29,39,0
1702,29,40,1
1703,29,41,1
1704,29,43,1
1705,29,44,1
1706,29,45,0
1707,29,46,1
1708,29,47,2
1709,29,48,0
1710,29,49,3
1711,29,50,1
1712,29,51,0
1713,29,52,0
1714,29,53,3
1715,29,54,4
1716,29,55,0
1717,29,56,2
1718,29,57,2
1719,29,58,3
1720,29,59,6
1721,29,60,1
1722,29,61,6
1723,29,62,3
1724,29,63,2
1725,29,64,4
1726,29,65,5
1727,29,66,5
1728,29,67,0
1729,29,68,5
1730,29,69,3
1731,29,70,4
1732,29,71,4
1733,29,72,3
1734,29,73,3
1735,29,74,2
1736,29,75,3
1737,29,76,3
1738,29,77,1
1739,29,78,1
1740,29,79,0
1741,29,80,3
1742,29,81,2
1743,29,82,3
1744,29,83,0
1745,29,84,2
1746,29,85,0
1747,29,87,2
1748,29,88,0
1749,29,89,1
1750,29,90,1
1751,29,91,1
1752,29,92,1
1753,29,94,0
